customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score
CS1811,16,18,1425,5,3,4,534
CS1812,5,27,1783,5,5,5,555
CS1813,115,25,1757,2,5,5,255
CS1814,137,21,1462,1,4,4,144
CS1815,39,14,959,4,1,2,412
CS1816,35,22,1723,4,4,5,445
CS1817,18,18,1315,4,3,3,433
CS1818,19,22,1674,4,4,5,445
CS1819,37,26,1867,4,5,5,455
CS1820,44,25,1898,3,5,5,355
CS1821,227,20,1418,1,3,4,134
CS1822,28,13,921,4,1,2,412
CS1823,40,16,1198,3,2,3,323
CS1824,8,17,1271,5,2,3,523
CS1825,13,23,1734,5,4,5,545
CS1826,72,15,1072,3,2,2,322
CS1827,12,24,1680,5,5,5,555
CS1828,49,16,1154,3,2,3,323
CS1829,18,19,1454,4,3,4,434
CS1830,98,17,1175,2,2,3,223
CS1831,14,26,1759,5,5,5,555
CS1832,103,25,1796,2,5,5,255
CS1833,67,18,1139,3,3,3,333
CS1834,435,13,787,1,1,2,112
CS1835,41,19,1389,3,3,4,334
CS1836,263,26,1905,1,5,5,155
CS1837,42,19,1469,3,3,4,334
CS1838,10,21,1409,5,4,4,544
CS1839,164,16,1123,1,2,3,123
CS1840,40,19,1183,3,3,3,333
CS1841,13,17,1110,5,2,3,523
CS1842,3,21,1568,5,4,4,544
CS1843,2,20,1432,5,3,4,534
CS1844,18,22,1452,4,4,4,444
CS1845,239,13,938,1,1,2,112
CS1846,86,26,1812,2,5,5,255
CS1847,50,22,1576,3,4,4,344
CS1848,80,17,1279,2,2,3,223
CS1849,9,11,716,5,1,2,512
CS1850,7,24,1908,5,5,5,555
CS1851,30,21,1444,4,4,4,444
CS1852,102,14,1020,2,1,2,212
CS1853,64,17,1212,3,2,3,323
CS1854,109,22,1686,2,4,5,245
CS1855,107,19,1256,2,3,3,233
CS1856,16,17,1063,5,2,2,522
CS1857,7,25,1717,5,5,5,555
CS1858,67,21,1389,3,4,4,344
CS1859,34,19,1198,4,3,3,433
CS1860,7,16,1062,5,2,2,522
CS1861,8,20,1376,5,3,4,534
CS1862,77,24,1634,2,5,5,255
CS1863,35,23,1635,4,4,5,445
CS1864,19,27,1992,4,5,5,455
CS1865,96,31,2245,2,5,5,255
CS1866,113,25,1890,2,5,5,255
CS1867,66,20,1271,3,3,3,333
CS1868,66,16,1048,3,2,2,322
CS1869,39,14,868,4,1,2,412
CS1870,43,24,1472,3,5,4,354
CS1871,141,20,1449,1,3,4,134
CS1872,21,20,1416,4,3,4,434
CS1873,55,16,1128,3,2,3,323
CS1874,14,16,1054,5,2,2,522
CS1875,24,19,1481,4,3,4,434
CS1876,26,21,1491,4,4,4,444
CS1877,92,25,1681,2,5,5,255
CS1878,124,23,1775,2,4,5,245
CS1879,52,18,1160,3,3,3,333
CS1880,129,18,1278,1,3,3,133
CS1881,158,13,902,1,1,2,112
CS1882,56,9,673,3,1,1,311
CS1883,50,15,1117,3,2,3,323
CS1884,36,13,802,4,1,2,412
CS1885,2,24,1781,5,5,5,555
CS1886,106,18,1157,2,3,3,233
CS1887,63,19,1506,3,3,4,334
CS1888,39,23,1739,4,4,5,445
CS1889,17,11,717,5,1,2,512
CS1890,13,23,1591,5,4,5,545
CS1891,309,14,927,1,1,2,112
CS1892,45,18,1334,3,3,3,333
CS1893,82,19,1262,2,3,3,233
CS1894,13,21,1456,5,4,4,544
CS1895,130,19,1357,1,3,4,134
CS1896,171,12,874,1,1,2,112
CS1897,73,21,1491,2,4,4,244
CS1898,78,19,1470,2,3,4,234
CS1899,24,11,729,4,1,2,412
CS1900,117,24,1737,2,5,5,255
CS1901,166,22,1620,1,4,5,145
CS1902,31,15,1109,4,2,3,423
CS1903,6,25,1826,5,5,5,555
CS1904,122,18,1275,2,3,3,233
CS1905,14,24,1551,5,5,4,554
CS1906,32,28,2012,4,5,5,455
CS1907,61,20,1423,3,3,4,334
CS1908,105,27,1833,2,5,5,255
CS1909,13,17,1255,5,2,3,523
CS1910,74,16,1142,2,2,3,223
CS1911,11,24,1667,5,5,5,555
CS1912,2,23,1510,5,4,4,544
CS1913,31,16,959,4,2,2,422
CS1914,25,18,1254,4,3,3,433
CS1915,182,6,497,1,1,1,111
CS1916,8,23,1700,5,4,5,545
CS1917,113,17,1028,2,2,2,222
CS1918,150,13,871,1,1,2,112
CS1919,363,20,1256,1,3,3,133
CS1920,49,28,1939,3,5,5,355
CS1921,51,26,2011,3,5,5,355
CS1922,51,20,1418,3,3,4,334
CS1923,77,30,2130,2,5,5,255
CS1924,30,25,1774,4,5,5,455
CS1925,4,28,2000,5,5,5,555
CS1926,117,22,1511,2,4,4,244
CS1927,111,19,1220,2,3,3,233
CS1928,7,14,798,5,1,2,512
CS1929,44,16,1095,3,2,2,322
CS1930,96,22,1559,2,4,4,244
CS1931,128,19,1236,2,3,3,233
CS1932,143,21,1538,1,4,4,144
CS1933,45,23,1568,3,4,4,344
CS1934,44,18,1262,3,3,3,333
CS1935,44,21,1517,3,4,4,344
CS1936,82,15,1080,2,2,2,222
CS1937,107,18,1231,2,3,3,233
CS1938,23,22,1636,4,4,5,445
CS1939,177,19,1297,1,3,3,133
CS1940,252,25,1800,1,5,5,155
CS1941,14,15,1044,5,2,2,522
CS1942,89,18,1308,2,3,3,233
CS1943,6,20,1459,5,3,4,534
CS1944,17,20,1399,5,3,4,534
CS1945,50,21,1527,3,4,4,344
CS1946,10,22,1581,5,4,4,544
CS1947,88,20,1400,2,3,4,234
CS1948,54,17,1230,3,2,3,323
CS1949,54,26,1989,3,5,5,355
CS1950,1,23,1853,5,4,5,545
CS1951,114,20,1331,2,3,3,233
CS1952,96,18,1397,2,3,4,234
CS1953,9,20,1534,5,3,4,534
CS1954,5,21,1549,5,4,4,544
CS1955,32,20,1361,4,3,4,434
CS1956,201,16,1131,1,2,3,123
CS1957,68,23,1698,3,4,5,345
CS1958,107,16,987,2,2,2,222
CS1959,121,22,1537,2,4,4,244
CS1960,10,19,1424,5,3,4,534
CS1961,25,15,1102,4,2,3,423
CS1962,246,14,1062,1,1,2,112
CS1963,7,19,1352,5,3,4,534
CS1964,15,24,1499,5,5,4,554
CS1965,132,17,1182,1,2,3,123
CS1966,21,16,1159,4,2,3,423
CS1967,39,18,1279,4,3,3,433
CS1968,12,22,1429,5,4,4,544
CS1969,40,29,1851,3,5,5,355
CS1970,4,15,1133,5,2,3,523
CS1971,39,16,1130,4,2,3,423
CS1972,26,22,1630,4,4,5,445
CS1973,128,10,664,2,1,1,211
CS1974,178,21,1447,1,4,4,144
CS1975,85,27,1974,2,5,5,255
CS1976,1,14,1036,5,1,2,512
CS1977,18,18,1299,4,3,3,433
CS1978,75,31,2220,2,5,5,255
CS1979,124,17,1145,2,2,3,223
CS1980,17,22,1583,5,4,4,544
CS1981,7,17,1298,5,2,3,523
CS1982,24,32,2354,4,5,5,455
CS1983,236,15,1070,1,2,2,122
CS1984,307,15,1043,1,2,2,122
CS1985,55,20,1411,3,3,4,334
CS1986,29,17,1148,4,2,3,423
CS1987,34,24,1720,4,5,5,455
CS1988,6,23,1569,5,4,4,544
CS1989,9,19,1286,5,3,3,533
CS1990,53,18,1276,3,3,3,333
CS1991,1,22,1677,5,4,5,545
CS1992,31,18,1408,4,3,4,434
CS1993,175,19,1164,1,3,3,133
CS1994,127,16,1115,2,2,3,223
CS1995,167,23,1490,1,4,4,144
CS1996,58,28,2038,3,5,5,355
CS1997,135,17,1153,1,2,3,123
CS1998,21,25,1779,4,5,5,455
CS1999,7,14,1002,5,1,2,512
CS2000,68,21,1395,3,4,4,344
CS2001,125,21,1280,2,4,3,243
CS2002,52,19,1419,3,3,4,334
CS2003,71,24,1687,3,5,5,355
CS2004,43,20,1444,3,3,4,334
CS2005,29,24,1662,4,5,5,455
CS2006,69,15,1114,3,2,3,323
CS2007,53,18,1331,3,3,3,333
CS2008,11,21,1442,5,4,4,544
CS2009,5,12,943,5,1,2,512
CS2010,109,17,1076,2,2,2,222
CS2011,515,14,1078,1,1,2,112
CS2012,109,11,862,2,1,2,212
CS2013,55,18,1177,3,3,3,333
CS2014,13,11,871,5,1,2,512
CS2015,91,21,1542,2,4,4,244
CS2016,95,21,1595,2,4,5,245
CS2017,169,20,1286,1,3,3,133
CS2018,33,19,1404,4,3,4,434
CS2019,13,19,1390,5,3,4,534
CS2020,130,18,1331,1,3,3,133
CS2021,254,16,1211,1,2,3,123
CS2022,29,26,1981,4,5,5,455
CS2023,54,17,1212,3,2,3,323
CS2024,172,17,1176,1,2,3,123
CS2025,81,17,1252,2,2,3,223
CS2026,2,28,1907,5,5,5,555
CS2027,3,25,1648,5,5,5,555
CS2028,82,14,891,2,1,2,212
CS2029,137,17,1046,1,2,2,122
CS2030,24,25,1674,4,5,5,455
CS2031,37,24,1737,4,5,5,455
CS2032,143,19,1289,1,3,3,133
CS2033,197,9,571,1,1,1,111
CS2034,200,21,1447,1,4,4,144
CS2035,18,19,1344,4,3,3,433
CS2036,43,26,1827,3,5,5,355
CS2037,240,24,1663,1,5,5,155
CS2038,49,21,1523,3,4,4,344
CS2039,38,18,1302,4,3,3,433
CS2040,1,22,1347,5,4,4,544
CS2041,216,20,1301,1,3,3,133
CS2042,54,23,1643,3,4,5,345
CS2043,69,21,1420,3,4,4,344
CS2044,43,20,1219,3,3,3,333
CS2045,66,20,1460,3,3,4,334
CS2046,7,13,987,5,1,2,512
CS2047,29,23,1611,4,4,5,445
CS2048,20,22,1677,4,4,5,445
CS2049,124,22,1447,2,4,4,244
CS2050,12,17,1188,5,2,3,523
CS2051,97,20,1585,2,3,4,234
CS2052,17,22,1626,5,4,5,545
CS2053,12,20,1494,5,3,4,534
CS2054,45,15,1074,3,2,2,322
CS2055,41,29,1983,3,5,5,355
CS2056,53,23,1577,3,4,4,344
CS2057,21,17,1238,4,2,3,423
CS2058,11,26,1776,5,5,5,555
CS2059,113,25,1806,2,5,5,255
CS2060,115,18,1089,2,3,2,232
CS2061,3,22,1615,5,4,5,545
CS2062,139,13,795,1,1,2,112
CS2063,119,16,1091,2,2,2,222
CS2064,131,16,1111,1,2,3,123
CS2065,9,17,1069,5,2,2,522
CS2066,144,15,975,1,2,2,122
CS2067,172,20,1341,1,3,3,133
CS2068,52,15,1073,3,2,2,322
CS2069,104,21,1397,2,4,4,244
CS2070,27,19,1354,4,3,4,434
CS2071,23,16,1147,4,2,3,423
CS2072,7,24,1712,5,5,5,555
CS2073,35,21,1511,4,4,4,444
CS2074,1,17,1241,5,2,3,523
CS2075,64,17,1135,3,2,3,323
CS2076,69,15,1019,3,2,2,322
CS2077,8,12,683,5,1,2,512
CS2078,72,20,1498,3,3,4,334
CS2079,104,23,1576,2,4,4,244
CS2080,67,18,1250,3,3,3,333
CS2081,17,25,1749,5,5,5,555
CS2082,112,15,977,2,2,2,222
CS2083,22,26,1632,4,5,5,455
CS2084,20,18,1257,4,3,3,433
CS2085,173,25,1668,1,5,5,155
CS2086,10,28,2071,5,5,5,555
CS2087,21,15,1063,4,2,2,422
CS2088,399,9,612,1,1,1,111
CS2089,35,22,1598,4,4,5,445
CS2090,158,13,939,1,1,2,112
CS2091,100,24,1783,2,5,5,255
CS2092,47,19,1387,3,3,4,334
CS2093,47,20,1298,3,3,3,333
CS2094,60,21,1406,3,4,4,344
CS2095,13,27,1931,5,5,5,555
CS2096,15,16,1136,5,2,3,523
CS2097,8,15,1031,5,2,2,522
CS2098,70,24,1760,3,5,5,355
CS2099,88,14,1034,2,1,2,212
CS2100,126,18,1227,2,3,3,233
CS2101,62,19,1194,3,3,3,333
CS2102,247,19,1356,1,3,4,134
CS2103,35,17,1269,4,2,3,423
CS2104,39,25,1726,4,5,5,455
CS2105,295,15,963,1,2,2,122
CS2106,26,17,1271,4,2,3,423
CS2107,0,14,1047,5,1,2,512
CS2108,42,16,1106,3,2,3,323
CS2109,35,26,1836,4,5,5,455
CS2110,123,17,1098,2,2,3,223
CS2111,18,21,1518,4,4,4,444
CS2112,2,19,1344,5,3,3,533
CS2113,6,27,1892,5,5,5,555
CS2114,37,16,1050,4,2,2,422
CS2115,39,24,1807,4,5,5,455
CS2116,32,27,1744,4,5,5,455
CS2117,25,30,2020,4,5,5,455
CS2118,225,16,1079,1,2,2,122
CS2119,66,24,1775,3,5,5,355
CS2120,156,15,948,1,2,2,122
CS2121,31,18,1205,4,3,3,433
CS2122,21,23,1648,4,4,5,445
CS2123,102,21,1547,2,4,4,244
CS2124,320,15,1027,1,2,2,122
CS2125,128,19,1368,2,3,4,234
CS2126,31,15,1093,4,2,2,422
CS2127,11,29,2072,5,5,5,555
CS2128,39,27,1766,4,5,5,455
CS2129,16,21,1395,5,4,4,544
CS2130,49,26,1853,3,5,5,355
CS2131,185,12,885,1,1,2,112
CS2132,99,14,973,2,1,2,212
CS2133,74,14,902,2,1,2,212
CS2134,68,19,1238,3,3,3,333
CS2135,16,27,2036,5,5,5,555
CS2136,59,13,861,3,1,2,312
CS2137,3,25,1686,5,5,5,555
CS2138,49,23,1710,3,4,5,345
CS2139,42,21,1608,3,4,5,345
CS2140,73,27,1978,2,5,5,255
CS2141,0,17,1080,5,2,2,522
CS2142,32,23,1733,4,4,5,445
CS2143,30,15,1187,4,2,3,423
CS2144,221,10,597,1,1,1,111
CS2145,10,20,1379,5,3,4,534
CS2146,76,22,1433,2,4,4,244
CS2147,20,14,853,4,1,2,412
CS2148,74,22,1495,2,4,4,244
CS2149,16,23,1586,5,4,4,544
CS2150,200,18,1089,1,3,2,132
CS2151,25,16,1153,4,2,3,423
CS2152,47,13,928,3,1,2,312
CS2153,12,21,1550,5,4,4,544
CS2154,189,18,1279,1,3,3,133
CS2155,72,16,1087,3,2,2,322
CS2156,6,15,941,5,2,2,522
CS2157,8,18,1449,5,3,4,534
CS2158,188,18,1305,1,3,3,133
CS2159,26,19,1223,4,3,3,433
CS2160,66,11,614,3,1,1,311
CS2161,27,18,1182,4,3,3,433
CS2162,60,18,1263,3,3,3,333
CS2163,193,14,924,1,1,2,112
CS2164,265,17,1184,1,2,3,123
CS2165,126,14,914,2,1,2,212
CS2166,173,19,1351,1,3,4,134
CS2167,56,24,1739,3,5,5,355
CS2168,46,19,1370,3,3,4,334
CS2169,48,8,626,3,1,1,311
CS2170,68,19,1425,3,3,4,334
CS2171,81,16,1071,2,2,2,222
CS2172,29,20,1490,4,3,4,434
CS2173,207,18,1143,1,3,3,133
CS2174,42,23,1735,3,4,5,345
CS2175,100,23,1611,2,4,5,245
CS2176,78,21,1425,2,4,4,244
CS2177,0,19,1321,5,3,3,533
CS2178,5,26,1854,5,5,5,555
CS2179,81,30,1991,2,5,5,255
CS2180,23,23,1685,4,4,5,445
CS2181,85,15,1159,2,2,3,223
CS2182,72,26,1883,3,5,5,355
CS2183,59,13,855,3,1,2,312
CS2184,14,20,1259,5,3,3,533
CS2185,158,15,988,1,2,2,122
CS2186,4,20,1437,5,3,4,534
CS2187,55,24,1856,3,5,5,355
CS2188,1,19,1128,5,3,3,533
CS2189,63,21,1514,3,4,4,344
CS2190,119,23,1621,2,4,5,245
CS2191,33,22,1466,4,4,4,444
CS2192,152,14,1086,1,1,2,112
CS2193,21,16,1138,4,2,3,423
CS2194,35,24,1803,4,5,5,455
CS2195,13,24,1758,5,5,5,555
CS2196,64,14,1156,3,1,3,313
CS2197,117,21,1496,2,4,4,244
CS2198,81,24,1685,2,5,5,255
CS2199,72,28,1720,3,5,5,355
CS2200,35,19,1330,4,3,3,433
CS2201,11,18,1248,5,3,3,533
CS2202,44,26,1743,3,5,5,355
CS2203,3,16,1016,5,2,2,522
CS2204,32,18,1292,4,3,3,433
CS2205,59,28,1843,3,5,5,355
CS2206,16,18,1291,5,3,3,533
CS2207,22,26,1818,4,5,5,455
CS2208,42,28,1782,3,5,5,355
CS2209,138,15,949,1,2,2,122
CS2210,96,20,1415,2,3,4,234
CS2211,160,11,834,1,1,2,112
CS2212,115,17,1152,2,2,3,223
CS2213,1,24,1540,5,5,4,554
CS2214,68,21,1440,3,4,4,344
CS2215,29,25,1865,4,5,5,455
CS2216,200,22,1486,1,4,4,144
CS2217,20,17,1290,4,2,3,423
CS2218,21,17,1157,4,2,3,423
CS2219,30,17,1038,4,2,2,422
CS2220,31,27,1970,4,5,5,455
CS2221,54,18,1183,3,3,3,333
CS2222,56,14,949,3,1,2,312
CS2223,3,27,1868,5,5,5,555
CS2224,85,14,1073,2,1,2,212
CS2225,87,20,1411,2,3,4,234
CS2226,7,17,1270,5,2,3,523
CS2227,27,21,1288,4,4,3,443
CS2228,10,19,1315,5,3,3,533
CS2229,21,23,1810,4,4,5,445
CS2230,57,24,1600,3,5,5,355
CS2231,56,18,1389,3,3,4,334
CS2232,196,22,1243,1,4,3,143
CS2233,15,23,1847,5,4,5,545
CS2234,85,10,808,2,1,2,212
CS2235,31,17,1228,4,2,3,423
CS2236,36,25,1547,4,5,4,454
CS2237,26,26,1882,4,5,5,455
CS2238,0,15,1156,5,2,3,523
CS2239,258,19,1197,1,3,3,133
CS2240,114,13,973,2,1,2,212
CS2241,2,21,1540,5,4,4,544
CS2242,103,17,1236,2,2,3,223
CS2243,21,14,969,4,1,2,412
CS2244,38,21,1587,4,4,4,444
CS2245,21,20,1406,4,3,4,434
CS2246,7,23,1710,5,4,5,545
CS2247,7,17,1138,5,2,3,523
CS2248,60,16,1092,3,2,2,322
CS2249,53,23,1635,3,4,5,345
CS2250,9,18,1318,5,3,3,533
CS2251,13,25,1745,5,5,5,555
CS2252,34,31,2120,4,5,5,455
CS2253,56,17,1262,3,2,3,323
CS2254,101,21,1331,2,4,3,243
CS2255,9,17,1222,5,2,3,523
CS2256,35,19,1337,4,3,3,433
CS2257,79,23,1757,2,4,5,245
CS2258,165,18,1244,1,3,3,133
CS2259,28,17,1245,4,2,3,423
CS2260,41,18,1126,3,3,3,333
CS2261,248,18,1183,1,3,3,133
CS2262,114,18,1334,2,3,3,233
CS2263,39,27,2019,4,5,5,455
CS2264,42,21,1627,3,4,5,345
CS2265,64,15,910,3,2,2,322
CS2266,21,16,1043,4,2,2,422
CS2267,64,17,1267,3,2,3,323
CS2268,68,19,1470,3,3,4,334
CS2269,6,26,1623,5,5,5,555
CS2270,134,15,1121,1,2,3,123
CS2271,7,23,1619,5,4,5,545
CS2272,41,17,1144,3,2,3,323
CS2273,70,25,1935,3,5,5,355
CS2274,22,18,1124,4,3,3,433
CS2275,30,15,1063,4,2,2,422
CS2276,159,14,1071,1,1,2,112
CS2277,253,24,1682,1,5,5,155
CS2278,209,14,826,1,1,2,112
CS2279,38,22,1546,4,4,4,444
CS2280,81,24,1569,2,5,4,254
CS2281,392,19,1498,1,3,4,134
CS2282,66,21,1452,3,4,4,344
CS2283,15,22,1552,5,4,4,544
CS2284,105,29,2179,2,5,5,255
CS2285,7,29,2022,5,5,5,555
CS2286,383,15,1088,1,2,2,122
CS2287,41,17,1170,3,2,3,323
CS2288,35,19,1254,4,3,3,433
CS2289,159,20,1311,1,3,3,133
CS2290,3,26,1823,5,5,5,555
CS2291,3,20,1424,5,3,4,534
CS2292,131,23,1582,1,4,4,144
CS2293,45,22,1513,3,4,4,344
CS2294,12,22,1615,5,4,5,545
CS2295,136,21,1450,1,4,4,144
CS2296,31,25,1876,4,5,5,455
CS2297,73,19,1447,2,3,4,234
CS2298,39,21,1568,4,4,4,444
CS2299,71,29,1982,3,5,5,355
CS2300,83,23,1648,2,4,5,245
CS2301,106,14,968,2,1,2,212
CS2302,82,23,1585,2,4,4,244
CS2303,55,24,1673,3,5,5,355
CS2304,10,16,1214,5,2,3,523
CS2305,20,24,1717,4,5,5,455
CS2306,54,21,1454,3,4,4,344
CS2307,448,16,1207,1,2,3,123
CS2308,76,22,1542,2,4,4,244
CS2309,46,22,1472,3,4,4,344
CS2310,28,28,2035,4,5,5,455
CS2311,72,18,1321,3,3,3,333
CS2312,109,26,1769,2,5,5,255
CS2313,10,22,1507,5,4,4,544
CS2314,54,16,982,3,2,2,322
CS2315,179,16,1022,1,2,2,122
CS2316,3,33,2330,5,5,5,555
CS2317,12,21,1403,5,4,4,544
CS2318,114,17,1305,2,2,3,223
CS2319,107,18,1253,2,3,3,233
CS2320,51,19,1379,3,3,4,334
CS2321,203,20,1560,1,3,4,134
CS2322,34,18,1360,4,3,4,434
CS2323,32,22,1661,4,4,5,445
CS2324,29,13,898,4,1,2,412
CS2325,64,18,1222,3,3,3,333
CS2326,23,11,681,4,1,1,411
CS2327,20,26,1841,4,5,5,455
CS2328,24,27,1868,4,5,5,455
CS2329,104,21,1531,2,4,4,244
CS2330,150,19,1458,1,3,4,134
CS2331,9,26,1831,5,5,5,555
CS2332,287,16,909,1,2,2,122
CS2333,14,24,1822,5,5,5,555
CS2334,76,17,1202,2,2,3,223
CS2335,233,18,1112,1,3,3,133
CS2336,22,22,1678,4,4,5,445
CS2337,5,21,1454,5,4,4,544
CS2338,0,27,2073,5,5,5,555
CS2339,68,13,862,3,1,2,312
CS2340,51,21,1487,3,4,4,344
CS2341,26,24,1668,4,5,5,455
CS2342,61,17,1165,3,2,3,323
CS2343,100,18,1330,2,3,3,233
CS2344,58,23,1660,3,4,5,345
CS2345,8,29,2051,5,5,5,555
CS2346,40,28,1817,3,5,5,355
CS2347,4,18,1267,5,3,3,533
CS2348,142,25,1598,1,5,5,155
CS2349,25,20,1421,4,3,4,434
CS2350,18,23,1584,4,4,4,444
CS2351,64,23,1679,3,4,5,345
CS2352,161,20,1539,1,3,4,134
CS2353,112,16,1114,2,2,3,223
CS2354,12,23,1682,5,4,5,545
CS2355,129,20,1458,1,3,4,134
CS2356,197,20,1335,1,3,3,133
CS2357,1,24,1753,5,5,5,555
CS2358,238,15,1105,1,2,3,123
CS2359,32,24,1770,4,5,5,455
CS2360,38,13,881,4,1,2,412
CS2361,90,30,2193,2,5,5,255
CS2362,65,21,1505,3,4,4,344
CS2363,18,24,1550,4,5,4,454
CS2364,22,25,1866,4,5,5,455
CS2365,77,15,994,2,2,2,222
CS2366,16,18,1156,5,3,3,533
CS2367,81,19,1208,2,3,3,233
CS2368,7,27,1859,5,5,5,555
CS2369,47,24,1736,3,5,5,355
CS2370,10,21,1420,5,4,4,544
CS2371,52,22,1455,3,4,4,344
CS2372,20,22,1569,4,4,4,444
CS2373,154,26,1728,1,5,5,155
CS2374,141,20,1340,1,3,3,133
CS2375,32,21,1627,4,4,5,445
CS2376,207,10,656,1,1,1,111
CS2377,63,24,1763,3,5,5,355
CS2378,34,25,1680,4,5,5,455
CS2379,47,16,1225,3,2,3,323
CS2380,105,9,717,2,1,2,212
CS2381,47,19,1292,3,3,3,333
CS2382,123,17,1247,2,2,3,223
CS2383,32,20,1227,4,3,3,433
CS2384,44,21,1323,3,4,3,343
CS2385,66,18,1299,3,3,3,333
CS2386,107,21,1552,2,4,4,244
CS2387,158,24,1758,1,5,5,155
CS2388,31,21,1445,4,4,4,444
CS2389,49,20,1613,3,3,5,335
CS2390,204,10,736,1,1,2,112
CS2391,28,25,1768,4,5,5,455
CS2392,151,18,1288,1,3,3,133
CS2393,16,20,1283,5,3,3,533
CS2394,55,18,1378,3,3,4,334
CS2395,160,22,1498,1,4,4,144
CS2396,43,11,796,3,1,2,312
CS2397,69,23,1513,3,4,4,344
CS2398,72,18,1338,3,3,3,333
CS2399,48,25,1777,3,5,5,355
CS2400,48,16,1082,3,2,2,322
CS2401,22,15,1010,4,2,2,422
CS2402,83,13,1063,2,1,2,212
CS2403,85,24,1640,2,5,5,255
CS2404,92,23,1641,2,4,5,245
CS2405,68,12,834,3,1,2,312
CS2406,150,15,1052,1,2,2,122
CS2407,28,25,1732,4,5,5,455
CS2408,10,11,687,5,1,2,512
CS2409,210,15,989,1,2,2,122
CS2410,133,13,847,1,1,2,112
CS2411,154,21,1527,1,4,4,144
CS2412,28,16,1084,4,2,2,422
CS2413,44,15,1074,3,2,2,322
CS2414,66,19,1492,3,3,4,334
CS2415,41,25,1821,3,5,5,355
CS2416,5,20,1353,5,3,4,534
CS2417,61,18,1235,3,3,3,333
CS2418,43,15,951,3,2,2,322
CS2419,62,22,1676,3,4,5,345
CS2420,110,22,1470,2,4,4,244
CS2421,106,28,2054,2,5,5,255
CS2422,64,20,1435,3,3,4,334
CS2423,5,20,1333,5,3,3,533
CS2424,30,20,1536,4,3,4,434
CS2425,10,23,1647,5,4,5,545
CS2426,6,18,1288,5,3,3,533
CS2427,1,15,1122,5,2,3,523
CS2428,209,20,1446,1,3,4,134
CS2429,136,25,1816,1,5,5,155
CS2430,43,27,1756,3,5,5,355
CS2431,128,14,981,2,1,2,212
CS2432,31,19,1493,4,3,4,434
CS2433,69,30,1928,3,5,5,355
CS2434,39,26,1746,4,5,5,455
CS2435,181,16,1056,1,2,2,122
CS2436,20,22,1607,4,4,5,445
CS2437,57,21,1611,3,4,5,345
CS2438,31,22,1423,4,4,4,444
CS2439,31,23,1618,4,4,5,445
CS2440,151,11,809,1,1,2,112
CS2441,26,23,1513,4,4,4,444
CS2442,32,28,1869,4,5,5,455
CS2443,10,19,1246,5,3,3,533
CS2444,13,15,938,5,2,2,522
CS2445,3,19,1135,5,3,3,533
CS2446,215,10,701,1,1,2,112
CS2447,215,17,1329,1,2,3,123
CS2448,25,21,1373,4,4,4,444
CS2449,44,16,1166,3,2,3,323
CS2450,9,16,1238,5,2,3,523
CS2451,20,16,1169,4,2,3,423
CS2452,100,20,1291,2,3,3,233
CS2453,114,19,1374,2,3,4,234
CS2454,41,23,1643,3,4,5,345
CS2455,31,24,1520,4,5,4,454
CS2456,13,17,1219,5,2,3,523
CS2457,119,24,1572,2,5,4,254
CS2458,49,16,1038,3,2,2,322
CS2459,103,27,1968,2,5,5,255
CS2460,149,23,1527,1,4,4,144
CS2461,71,22,1355,3,4,4,344
CS2462,109,20,1431,2,3,4,234
CS2463,13,17,1131,5,2,3,523
CS2464,58,18,1243,3,3,3,333
CS2465,22,20,1456,4,3,4,434
CS2466,21,16,1030,4,2,2,422
CS2467,40,13,814,3,1,2,312
CS2468,17,25,1892,5,5,5,555
CS2469,30,20,1322,4,3,3,433
CS2470,77,15,1216,2,2,3,223
CS2471,131,18,1218,1,3,3,133
CS2472,52,19,1231,3,3,3,333
CS2473,16,19,1429,5,3,4,534
CS2474,116,17,1070,2,2,2,222
CS2475,8,16,989,5,2,2,522
CS2476,53,22,1676,3,4,5,345
CS2477,6,15,969,5,2,2,522
CS2478,142,17,1164,1,2,3,123
CS2479,38,10,747,4,1,2,412
CS2480,99,19,1296,2,3,3,233
CS2481,110,15,906,2,2,2,222
CS2482,107,31,2098,2,5,5,255
CS2483,106,15,1136,2,2,3,223
CS2484,107,17,1142,2,2,3,223
CS2485,31,21,1517,4,4,4,444
CS2486,77,20,1418,2,3,4,234
CS2487,0,25,1727,5,5,5,555
CS2488,87,19,1318,2,3,3,233
CS2489,186,19,1228,1,3,3,133
CS2490,45,22,1561,3,4,4,344
CS2491,45,19,1282,3,3,3,333
CS2492,94,17,1211,2,2,3,223
CS2493,1,28,1817,5,5,5,555
CS2494,1,21,1678,5,4,5,545
CS2495,33,17,1067,4,2,2,422
CS2496,31,23,1573,4,4,4,444
CS2497,295,17,1069,1,2,2,122
CS2498,29,14,896,4,1,2,412
CS2499,14,21,1515,5,4,4,544
CS2500,168,17,1103,1,2,3,123
CS2501,27,23,1600,4,4,5,445
CS2502,98,24,1871,2,5,5,255
CS2503,168,15,1001,1,2,2,122
CS2504,53,11,927,3,1,2,312
CS2505,118,16,1106,2,2,3,223
CS2506,55,20,1505,3,3,4,334
CS2507,212,23,1721,1,4,5,145
CS2508,43,29,2049,3,5,5,355
CS2509,356,13,981,1,1,2,112
CS2510,75,20,1300,2,3,3,233
CS2511,45,18,1291,3,3,3,333
CS2512,53,25,1877,3,5,5,355
